所管,組織,,,,,,,,                             項目,,"平成30年度
成立予算額(千円)",補正要求,,,"改平成30年度
予算額(千円)"
,,043,,,,,,,矯正収容費,,"44,020,708","478,959","△ 108,979","369,980","44,390,688"
,,,95,014,2,12,3,09,,収容諸費,"21,605,738","478,959",0,"478,959","22,084,697"
,,,95,014,2,12,9,18,,都道府県警察実費弁償金,"5,120,480",0,"△ 108,979","△ 108,979","5,011,501"
,,,95,014,2,12,9,06,,諸謝金外17目,"17,294,490",0,0,0,"17,294,490"
,,044,,,,,,,矯正施設民間開放推進費,,"17,977,875",0,"△ 63,301","△ 63,301","17,914,574"
,,,95,014,2,12,3,09,,公共施設等維持管理運営費,"15,590,336",0,"△ 63,301","△ 63,301","15,527,035"
,,,95,014,2,12,2,08,,職員旅費外1目,"2,387,539",0,0,0,"2,387,539"
,更生保護官署,,,,,,,,,,"26,836,861","359,751","△ 86,285","273,466","27,110,327"
,,051,,,,,,,更生保護官署共通費,,"13,904,116",0,"△ 86,285","△ 86,285","13,817,831"
,,,95,014,2,11,1,02,,職員基本給,"8,241,343",0,"△ 66,222","△ 66,222","8,175,121"
,,,95,014,2,11,1,05,,短時間勤務職員給与,"201,059",0,"△ 20,063","△ 20,063","180,996"
,,,95,014,2,12,2,08,,職員旅費外14目,"5,461,714",0,0,0,"5,461,714"
,,052,,,,,,,更生保護活動費,,"12,932,745","359,751",0,"359,751","13,292,496"
,,,95,014,2,12,3,09,,更生保護業務庁費,"1,873,564","359,751",0,"359,751","2,233,315"
,,,95,014,2,12,9,06,,諸謝金外11目,"11,059,181",0,0,0,"11,059,181"
,法務局,,,,,,,,,,"127,645,692","1,584,295","△ 163,791","1,420,504","129,066,196"
,,061,,,,,,,法務局共通費,,"71,757,740",0,0,0,"71,757,740"
,,064,,,,,,,登記事務処理費,,"50,822,634","1,584,295","△ 19,501","1,564,794","52,387,428"
,,,95,014,2,11,1,05,,委員手当,"355,529",0,"△ 19,501","△ 19,501","336,028"
,,,95,014,2,12,3,09,,登記情報処理業務庁費,"32,384,290","533,064",0,"533,064","32,917,354"
,,,95,014,2,12,3,09,,登記業務庁費,"10,847,558","1,051,231",0,"1,051,231","11,898,789"
,,,95,014,2,12,9,06,,諸謝金外4目,"7,235,257",0,0,0,"7,235,257"
,,062,,,,,,,国籍等事務処理費,,"2,968,253",0,"△ 144,290","△ 144,290","2,823,963"
,,,95,014,2,12,3,09,,民事業務庁費,"2,484,361",0,"△ 144,290","△ 144,290","2,340,071"
,,,95,014,2,12,2,08,,民事業務旅費外2目,"483,892",0,0,0,"483,892"
,,063,,,,,,,人権擁護活動費,,"2,097,065",0,0,0,"2,097,065"
,地方入国管理官署,,,,,,,,,,"52,054,160","1,577,168",0,"1,577,168","53,631,328"
,,071,,,,,,,地方入国管理官署共通費,,"30,580,145","69,807",0,"69,807","30,649,952"
,,,95,014,2,12,3,09,,庁費,"1,380,001","69,807",0,"69,807","1,449,808"
,,,95,014,2,12,2,08,,職員旅費外13目,"29,200,144",0,0,0,"29,200,144"
,,072,,,,,,,出入国管理業務費,,"20,274,015","1,507,361",0,"1,507,361","21,781,376"
,,,95,014,2,12,3,09,,情報処理業務庁費,"11,879,975","1,439,850",0,"1,439,850","13,319,825"
,,,95,014,2,12,3,09,,出入国管理業務庁費,"5,133,590","41,591",0,"41,591","5,175,181"
,,,95,014,2,12,3,09,,収容諸費,"1,262,976","25,920",0,"25,920","1,288,896"
,,,95,014,2,12,9,06,,諸謝金外10目,"1,997,474",0,0,0,"1,997,474"
,,073,,,,,,,国際観光旅客税財源出入国管理業務費,,"1,200,000",0,0,0,"1,200,000"
,公安審査委員会,,,,,,,,,,"66,163",0,"△ 4,869","△ 4,869","61,294"
,,081,,,,,,,公安審査委員会,,"66,163",0,"△ 4,869","△ 4,869","61,294"
,,,95,014,2,11,1,05,,委員手当,"18,172",0,"△ 4,814","△ 4,814","13,358"
,,,95,089,2,11,1,05,,児童手当,360,0,△ 55,△ 55,305
,,,95,014,2,12,9,06,,諸謝金外7目,"47,631",0,0,0,"47,631"
,公安調査庁,,,,,,,,,,"14,621,541","359,983",0,"359,983","14,981,524"
,,091,,,,,,,公安調査庁共通費,,"12,564,587","18,305",0,"18,305","12,582,892"
,,,95,014,2,12,3,09,,庁費,"449,907","6,637",0,"6,637","456,544"
,,,95,014,2,12,3,09,,情報処理業務庁費,"24,626","11,078",0,"11,078","35,704"
,,,95,199,2,13,3,09,,自動車重量税,"3,878",590,0,590,"4,468"
,,,95,014,2,12,9,06,,諸謝金外9目,"12,086,176",0,0,0,"12,086,176"
,,092,,,,,,,破壊的団体等調査費,,"2,056,954","341,678",0,"341,678","2,398,632"
,,,95,014,2,12,3,09,,団体等調査業務庁費,"379,778","341,678",0,"341,678","721,456"
,,,95,014,2,12,9,06,,諸謝金外3目,"1,677,176",0,0,0,"1,677,176"
外務省,外務本省,,,,,,,,,,"549,920,109","149,464,107","△ 108,248","149,355,859","699,275,968"
,,001,,,,,,,外務本省共通費,,"59,398,403","10,803","△ 49,733","△ 38,930","59,359,473"
,,,95,015,2,11,1,05,,退職手当,"3,595,996",0,"△ 49,733","△ 49,733","3,546,263"
,,,95,015,2,12,3,09,,庁費,"2,889,030","10,803",0,"10,803","2,899,833"
,,,95,015,2,12,9,06,,諸謝金外39目,"52,913,377",0,0,0,"52,913,377"
,,002,,,,,,,外務本省施設費,,"1,039,698","191,693",0,"191,693","1,231,391"
,,,95,015,1,20,3,09,,施設施工庁費,"95,570","27,000",0,"27,000","122,570"
,,,95,015,1,20,4,15,,施設整備費,"944,128","164,693",0,"164,693","1,108,821"
,,003,,,,,,,地域別外交費,,"4,837,801","832,526",0,"832,526","5,670,327"
,,,95,015,2,12,5,14,,遺棄化学兵器調査事業等委託費,"223,826","832,526",0,"832,526","1,056,352"
,,,95,015,2,12,9,06,,諸謝金外20目,"4,613,975",0,0,0,"4,613,975"
,,004,,,,,,,分野別外交費,,"4,788,695","346,994",0,"346,994","5,135,689"
,,,95,015,2,86,5,16,,金融・世界経済首脳会合開催準備環境整備費補助金,0,"346,994",0,"346,994","346,994"
,,,95,015,2,12,9,06,,諸謝金外30目,"4,788,695",0,0,0,"4,788,695"
,,005,,,,,,,広報文化交流及報道対策費,,"4,723,508",0,0,0,"4,723,508"
,,006,,,,,,,独立行政法人国際交流基金運営費,,"12,562,015","3,880,709",0,"3,880,709","16,442,724"
,,,95,015,2,30,5,16,,政府開発援助独立行政法人国際交流基金運営費交付金,"6,704,018","2,041,004",0,"2,041,004","8,745,022"
,,,95,015,2,30,5,16,,独立行政法人国際交流基金運営費交付金,"5,857,997","1,839,705",0,"1,839,705","7,697,702"
,,011,,,,,,,独立行政法人国際交流基金施設整備費,,"73,056",0,0,0,"73,056"
,,007,,,,,,,領事政策費,,"12,303,815","1,081,038",0,"1,081,038","13,384,853"
,,,95,015,2,12,3,09,,渡航事務庁費,"8,731,694","1,017,050",0,"1,017,050","9,748,744"
,,,95,015,2,12,3,09,,啓発宣伝費,"25,792","63,988",0,"63,988","89,780"
,,,95,015,2,12,9,06,,諸謝金外9目,"3,546,329",0,0,0,"3,546,329"
,,008,,,,,,,経済協力費,,"161,906,903","14,710,500","△ 58,515","14,651,985","176,558,888"
,,,50,015,2,12,5,14,,政府開発援助海外経済協力事業委託費,"670,745",0,"△ 58,515","△ 58,515","612,230"
,,,50,015,2,72,5,16,,政府開発援助経済開発等援助費,"160,471,000","14,710,500",0,"14,710,500","175,181,500"
,,,50,015,2,12,9,06,,政府開発援助諸謝金外10目,"765,158",0,0,0,"765,158"
,,009,,,,,,,独立行政法人国際協力機構運営費,,"149,764,330","2,600,000",0,"2,600,000","152,364,330"
,,,50,015,2,30,5,16,,政府開発援助独立行政法人国際協力機構運営費交付金,"149,764,330","2,600,000",0,"2,600,000","152,364,330"
,,012,,,,,,,独立行政法人国際協力機構施設整備費,,"709,018","288,016",0,"288,016","997,034"
,,,50,015,1,30,5,16,,政府開発援助独立行政法人国際協力機構施設整備費補助金,"709,018","288,016",0,"288,016","997,034"
,,010,,,,,,,国際分担金其他諸費,,"137,812,867","125,521,828",0,"125,521,828","263,334,695"
,,,50,015,2,72,5,16,,政府開発援助経済協力国際機関分担金,"12,744,841","41,946",0,"41,946","12,786,787"
,,,50,015,2,72,5,16,,経済協力国際機関分担金,"31,151,012","191,085",0,"191,085","31,342,097"
,,,95,015,2,72,5,16,,政府開発援助国際機関分担金,"6,442,671","2,246,235",0,"2,246,235","8,688,906"
,,,95,015,2,72,5,16,,国際機関分担金,"48,624,548","14,702,545",0,"14,702,545","63,327,093"
,,,50,015,2,72,5,16,,政府開発援助経済協力国際機関等拠出金,"30,993,295","104,409,752",0,"104,409,752","135,403,047"
,,,95,015,2,72,5,16,,政府開発援助国際機関等拠出金,"582,749","390,400",0,"390,400","973,149"
,,,95,015,2,72,5,16,,国際機関等拠出金,"501,247","3,539,865",0,"3,539,865","4,041,112"
,,,63,015,2,72,5,16,,国際原子力機関分担金外2目,"6,772,504",0,0,0,"6,772,504"
,在外公館,,,,,,,,,,"146,853,111","92,680","△ 75,067","17,613","146,870,724"
,,021,,,,,,,在外公館共通費,,"130,476,057","92,680","△ 42,374","50,306","130,526,363"
,,,95,015,2,11,1,02,,職員基本給,"9,044,317",0,"△ 42,374","△ 42,374","9,001,943"
,,,95,015,2,12,3,09,,在外公館連絡庁費,"1,318,204","9,045",0,"9,045","1,327,249"
,,,95,015,2,12,3,09,,政府開発援助在外公館連絡庁費,"1,048,558","7,195",0,"7,195","1,055,753"
,,,95,015,2,12,3,09,,車両購入費,"372,705","42,575",0,"42,575","415,280"
,,,95,015,2,12,3,09,,政府開発援助車両購入費,"296,461","33,865",0,"33,865","330,326"
,,,95,015,2,12,9,06,,諸謝金外31目,"118,395,812",0,0,0,"118,395,812"
,,022,,,,,,,在外公館施設費,,"6,235,066",0,0,0,"6,235,066"
,,023,,,,,,,地域別外交費,,"1,772,668",0,0,0,"1,772,668"
,,024,,,,,,,分野別外交費,,"575,752",0,0,0,"575,752"
,,025,,,,,,,広報文化交流及報道対策費,,"1,865,175",0,0,0,"1,865,175"
,,026,,,,,,,領事政策費,,"4,824,502",0,"△ 32,693","△ 32,693","4,791,809"
,,,95,015,2,12,3,09,,領事事務庁費,"123,540",0,"△ 32,693","△ 32,693","90,847"
,,,95,015,2,12,9,06,,在外選挙事務謝金外8目,"4,700,962",0,0,0,"4,700,962"
,,027,,,,,,,経済協力費,,"1,103,891",0,0,0,"1,103,891"
財務省,財務本省,,,,,,,,,,"24,830,577,078","458,651,575","△ 1,113,764,083","△ 655,112,508","24,175,464,570"
,,001,,,,,,,財務本省共通費,,"176,256,794",0,"△ 98,287,824","△ 98,287,824","77,968,970"
,,,95,016,2,11,1,05,,休職者給与,"65,048",0,"△ 10,743","△ 10,743","54,305"
,,,95,016,2,11,1,05,,国際機関等派遣職員給与,"359,244",0,"△ 136,066","△ 136,066","223,178"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"181,057",0,"△ 55,845","△ 55,845","125,212"
,,,95,016,2,11,1,05,,退職手当,"11,686,382",0,"△ 2,187,354","△ 2,187,354","9,499,028"
,,,95,089,2,11,1,05,,児童手当,"138,110",0,"△ 29,600","△ 29,600","108,510"
,,,95,016,2,11,5,16,,国家公務員共済組合負担金,"19,526,308",0,"△ 75,635","△ 75,635","19,450,673"
,,,95,016,2,72,5,16,,関税協力理事会等分担金,"188,911",0,"△ 32,658","△ 32,658","156,253"
,,,95,016,2,95,9,18,,貨幣交換差減補填金,"115,142,000",0,"△ 95,759,923","△ 95,759,923","19,382,077"
,,,95,016,2,12,9,06,,諸謝金外29目,"28,969,734",0,0,0,"28,969,734"
,,002,,,,,,,財務本省施設費,,"223,866",0,0,0,"223,866"
,,003,,,,,,,財政健全化推進費,,"8,872,219",0,0,0,"8,872,219"
,,004,,,,,,,税制企画立案費,,"153,471",0,△ 675,△ 675,"152,796"
,,,95,016,2,11,1,05,,非常勤職員手当,"4,503",0,△ 675,△ 675,"3,828"
,,,95,016,2,12,9,06,,諸謝金外3目,"148,968",0,0,0,"148,968"
,,005,,,,,,,資産債務管理費,,"1,866,875",0,"△ 7,093","△ 7,093","1,859,782"
,,,95,016,2,11,1,05,,非常勤職員手当,"27,464",0,"△ 7,093","△ 7,093","20,371"
,,,95,016,2,12,9,06,,諸謝金外6目,"1,839,411",0,0,0,"1,839,411"
,,008,,,,,,,国債費,,"23,301,964,027","454,722,571","△ 1,015,364,319","△ 560,641,748","22,741,322,279"
,,,20,100,2,30,6,22,,普通国債等償還財源等国債整理基金特別会計へ繰入,"22,900,792,170","454,722,571","△ 1,002,872,352","△ 548,149,781","22,352,642,389"
,,,20,100,2,30,6,22,,年金特例公債償還財源等国債整理基金特別会計へ繰入,"285,470,280",0,"△ 12,491,967","△ 12,491,967","272,978,313"
,,,20,100,2,12,9,06,,諸謝金外5目,"115,701,577",0,0,0,"115,701,577"
,,007,,,,,,,公務員宿舎施設費,,"6,901,029",0,0,0,"6,901,029"
,,014,,,,,,,特定国有財産整備費,,"2,036,813",0,0,0,"2,036,813"
,,016,,,,,,,特定国有財産整備諸費,,"59,986",0,0,0,"59,986"
,,009,,,,,,,貨幣製造及信用秩序制度等企画立案費,,"14,856,626",0,0,0,"14,856,626"
,,010,,,,,,,関税制度等企画立案費,,"1,526,148",0,"△ 17,211","△ 17,211","1,508,937"
,,,95,016,2,12,3,09,,輸出入貨物分析機器整備費,"243,012",0,"△ 17,211","△ 17,211","225,801"
,,,95,016,2,12,9,06,,諸謝金外8目,"1,283,136",0,0,0,"1,283,136"
,,011,,,,,,,経済協力費,,"77,622,110","3,929,004","△ 3,854","3,925,150","81,547,260"
,,,50,015,2,72,5,16,,政府開発援助アジア開発銀行等拠出金,"29,923,972","3,929,004","△ 3,854","3,925,150","33,849,122"
,,,50,015,2,12,9,06,,政府開発援助諸謝金外11目,"47,698,138",0,0,0,"47,698,138"
,,012,,,,,,,政策金融費,,"135,536,796",0,"△ 2,941","△ 2,941","135,533,855"
,,,95,062,2,40,5,16,,危機対応円滑化業務補助金,"80,856",0,"△ 2,941","△ 2,941","77,915"
,,,60,062,2,40,5,16,,株式会社日本政策金融公庫補給金外2目,"135,455,940",0,0,0,"135,455,940"
,,013,,,,,,,国家公務員共済組合連合会等助成費,,"65,797,534",0,"△ 80,166","△ 80,166","65,717,368"
,,,95,081,2,71,5,16,,国家公務員共済組合連合会補助金,"1,701,804",0,"△ 36,959","△ 36,959","1,664,845"
,,,95,081,2,60,5,16,,旧令共済組合年金等交付金,"1,476,374",0,"△ 43,207","△ 43,207","1,433,167"
,,,06,081,2,71,5,16,,日本郵政共済組合等補助金外2目,"62,619,356",0,0,0,"62,619,356"
,,064,,,,,,,復興事業費等東日本大震災復興特別会計へ繰入,,"586,902,784",0,0,0,"586,902,784"
,,019,,,,,,,予備費,,"450,000,000",0,0,0,"450,000,000"
,財務局,,,,,,,,,,"59,168,457",0,"△ 356,532","△ 356,532","58,811,925"
,,021,,,,,,,財務局共通費,,"45,393,393",0,"△ 194,841","△ 194,841","45,198,552"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"526,749",0,"△ 21,090","△ 21,090","505,659"
,,,95,089,2,11,1,05,,児童手当,"273,570",0,"△ 2,185","△ 2,185","271,385"
,,,95,029,2,13,5,16,,国有資産所在市町村交付金,"6,265,428",0,"△ 171,566","△ 171,566","6,093,862"
,,,95,016,2,12,9,06,,諸謝金外18目,"38,327,646",0,0,0,"38,327,646"
,,022,,,,,,,財務局施設費,,"187,846",0,0,0,"187,846"
,,023,,,,,,,財務局業務費,,"13,587,218",0,"△ 161,691","△ 161,691","13,425,527"
,,,95,016,2,11,1,05,,委員手当,"3,559",0,△ 280,△ 280,"3,279"
,,,95,016,2,11,1,05,,非常勤職員手当,"2,068,054",0,"△ 161,411","△ 161,411","1,906,643"
,,,95,016,2,12,9,06,,諸謝金外14目,"11,515,605",0,0,0,"11,515,605"
,税関,,,,,,,,,,"103,501,669","1,901,053","△ 463,410","1,437,643","104,939,312"
,,031,,,,,,,税関共通費,,"71,244,090",0,"△ 414,252","△ 414,252","70,829,838"
,,,95,017,2,11,1,02,,職員基本給,"40,154,295",0,"△ 274,216","△ 274,216","39,880,079"
,,,95,017,2,11,1,05,,非常勤職員手当,"436,642",0,"△ 7,031","△ 7,031","429,611"
,,,95,017,2,11,1,05,,休職者給与,"151,627",0,"△ 33,914","△ 33,914","117,713"
,,,95,017,2,11,1,05,,短時間勤務職員給与,"812,833",0,"△ 88,991","△ 88,991","723,842"
,,,95,017,2,12,3,09,,土地建物借料,"61,092",0,"△ 10,100","△ 10,100","50,992"
,,,95,017,2,12,9,06,,諸謝金外13目,"29,627,601",0,0,0,"29,627,601"
,,032,,,,,,,税関施設費,,"60,040",0,0,0,"60,040"
,,033,,,,,,,税関業務費,,"30,348,344","1,901,053","△ 22,700","1,878,353","32,226,697"
,,,95,017,2,11,1,05,,委員手当,"1,151",0,△ 300,△ 300,851
,,,95,017,2,12,3,09,,税関業務特別庁費,"21,001,955","1,901,053",0,"1,901,053","22,903,008"
,,,95,017,2,12,3,09,,土地建物借料,"2,219,218",0,"△ 22,400","△ 22,400","2,196,818"
,,,95,017,2,12,9,06,,諸謝金外13目,"7,126,020",0,0,0,"7,126,020"
,,036,,,,,,,国際観光旅客税財源税関業務費,,"800,000",0,0,0,"800,000"
,,034,,,,,,,船舶建造費,,"1,049,195",0,"△ 26,458","△ 26,458","1,022,737"
,,,95,017,1,20,4,15,,船舶建造費,"1,028,592",0,"△ 26,458","△ 26,458","1,002,134"
,,,95,017,1,20,2,08,,船舶建造旅費外1目,"20,603",0,0,0,"20,603"
,国税庁,,,,,,,,,,"702,646,985","164,768","△ 855,034","△ 690,266","701,956,719"
,,041,,,,,,,国税庁共通費,,"560,139,177",0,"△ 753,994","△ 753,994","559,385,183"
,,,95,017,2,11,1,05,,短時間勤務職員給与,"7,985,631",0,"△ 753,994","△ 753,994","7,231,637"
,,,95,017,2,12,9,06,,諸謝金外29目,"552,153,546",0,0,0,"552,153,546"
,,042,,,,,,,国税庁施設費,,"2,797,028","164,768",0,"164,768","2,961,796"
,,,95,017,1,20,2,08,,施設施工旅費,"1,374",0,0,0,"1,374"
,,,95,017,1,20,3,09,,施設施工庁費,"129,735","12,476",0,"12,476","142,211"
,,,95,017,1,20,4,15,,施設整備費,"2,665,919","152,292",0,"152,292","2,818,211"
,,043,,,,,,,税務業務費,,"133,834,723",0,"△ 25,754","△ 25,754","133,808,969"
,,,95,017,2,11,1,05,,非常勤職員手当,"54,253",0,"△ 2,707","△ 2,707","51,546"
,,,95,017,2,12,3,09,,通信専用料,"154,796",0,"△ 5,582","△ 5,582","149,214"
,,,95,017,2,12,3,09,,電子計算機等借料,"27,379,295",0,"△ 17,465","△ 17,465","27,361,830"
,,,95,017,2,12,9,06,,諸謝金外16目,"106,246,379",0,0,0,"106,246,379"
,,044,,,,,,,国税不服審判所,,"4,914,864",0,"△ 75,286","△ 75,286","4,839,578"
,,,95,017,2,11,1,02,,職員基本給,"2,939,185",0,"△ 24,621","△ 24,621","2,914,564"
,,,95,017,2,11,1,03,,職員諸手当,"1,572,496",0,"△ 39,799","△ 39,799","1,532,697"
,,,95,017,2,11,1,05,,短時間勤務職員給与,"9,292",0,"△ 1,356","△ 1,356","7,936"
,,,95,089,2,11,1,05,,児童手当,"31,030",0,"△ 9,510","△ 9,510","21,520"
,,,95,017,2,12,2,08,,職員旅費外7目,"362,861",0,0,0,"362,861"
,,045,,,,,,,独立行政法人酒類総合研究所運営費,,"961,193",0,0,0,"961,193"
文部科学省,文部科学本省,,,,,,,,,,"5,300,270,462","249,946,346","△ 532,842","249,413,504","5,549,683,966"
,,001,,,,,,,文部科学本省共通費,,"103,866,545",0,"△ 124,503","△ 124,503","103,742,042"
,,,95,016,2,11,1,05,,退職手当,"2,878,436",0,"△ 57,515","△ 57,515","2,820,921"
,,,95,016,2,11,5,16,,国家公務員共済組合負担金,"33,397,603",0,"△ 66,988","△ 66,988","33,330,615"
,,,95,016,2,12,9,06,,諸謝金外31目,"67,590,506",0,0,0,"67,590,506"
,,002,,,,,,,文部科学本省施設費,,"56,956","673,250",0,"673,250","730,206"
,,,95,016,1,20,3,09,,施設施工庁費,"4,919","45,820",0,"45,820","50,739"
,,,95,016,1,20,4,15,,施設整備費,"52,037","627,430",0,"627,430","679,467"
,,003,,,,,,,生涯学習振興費,,"18,330,262",974,0,974,"18,331,236"
,,,15,074,2,81,5,16,,公立社会教育施設災害復旧都道府県事務費交付金,0,974,0,974,974
,,,15,072,2,12,9,06,,諸謝金外11目,"18,330,262",0,0,0,"18,330,262"
,,004,,,,,,,独立行政法人国立科学博物館運営費,,"2,728,902",0,0,0,"2,728,902"
,,005,,,,,,,独立行政法人国立女性教育会館運営費,,"497,179",0,0,0,"497,179"
,,060,,,,,,,独立行政法人国立女性教育会館施設整備費,,0,"429,270",0,"429,270","429,270"
,,,95,072,1,30,5,16,,独立行政法人国立女性教育会館施設整備費補助金,0,"429,270",0,"429,270","429,270"
,,006,,,,,,,初等中等教育等振興費,,"520,700,513","10,763,723",0,"10,763,723","531,464,236"
,,,15,071,2,12,5,14,,在外教育施設派遣教員委託費,"6,726,467","35,154",0,"35,154","6,761,621"
,,,15,071,1,82,5,16,,認定こども園施設整備交付金,"2,348,033","10,728,569",0,"10,728,569","13,076,602"
,,,15,071,2,12,9,06,,諸謝金外35目,"511,626,013",0,0,0,"511,626,013"
,,007,,,,,,,独立行政法人国立青少年教育振興機構運営費,,"8,720,360",0,0,0,"8,720,360"
,,008,,,,,,,独立行政法人国立青少年教育振興機構施設整備費,,"125,880","526,486",0,"526,486","652,366"
,,,95,072,1,30,5,16,,独立行政法人国立青少年教育振興機構施設整備費補助金,"125,880","526,486",0,"526,486","652,366"
,,009,,,,,,,独立行政法人教職員支援機構運営費,,"1,265,751",0,0,0,"1,265,751"
,,010,,,,,,,独立行政法人教職員支援機構施設整備費,,0,"85,039",0,"85,039","85,039"
,,,95,071,1,30,5,16,,独立行政法人教職員支援機構施設整備費補助金,0,"85,039",0,"85,039","85,039"
,,011,,,,,,,独立行政法人国立特別支援教育総合研究所運営費,,"1,049,000",0,0,0,"1,049,000"
,,012,,,,,,,独立行政法人国立特別支援教育総合研究所施設整備費,,"37,584","160,224",0,"160,224","197,808"
,,,13,073,1,30,5,16,,独立行政法人国立特別支援教育総合研究所施設整備費補助金,"37,584","160,224",0,"160,224","197,808"
,,013,,,,,,,義務教育費国庫負担金,,"1,522,781,000","7,616,176",0,"7,616,176","1,530,397,176"
,,,11,071,2,81,5,16,,義務教育費国庫負担金,"1,522,781,000","7,616,176",0,"7,616,176","1,530,397,176"
,,014,,,,,,,高等教育振興費,,"49,981,788","2,730,913",0,"2,730,913","52,712,701"
,,,15,071,2,71,5,16,,大学改革推進等補助金,"5,545,356","730,913",0,"730,913","6,276,269"
,,,15,071,2,30,5,16,,国立大学法人設備整備費補助金,0,"2,000,000",0,"2,000,000","2,000,000"
,,,15,071,2,12,9,06,,諸謝金外15目,"44,436,432",0,0,0,"44,436,432"
,,015,,,,,,,独立行政法人大学改革支援・学位授与機構運営費,,"1,652,942",0,0,0,"1,652,942"
,,017,,,,,,,独立行政法人国立高等専門学校機構運営費,,"62,493,730","31,776",0,"31,776","62,525,506"
,,,15,071,2,30,5,16,,独立行政法人国立高等専門学校機構運営費交付金,"62,493,730","31,776",0,"31,776","62,525,506"
,,020,,,,,,,独立行政法人国立高等専門学校機構施設整備費,,"2,461,071","1,272,522",0,"1,272,522","3,733,593"
,,,15,071,1,30,5,16,,独立行政法人国立高等専門学校機構施設整備費補助金,"2,461,071","1,272,522",0,"1,272,522","3,733,593"
,,021,,,,,,,育英事業費,,"113,475,781",0,0,0,"113,475,781"
,,022,,,,,,,私立学校振興費,,"559,341,938","11,251,337","△ 25,671","11,225,666","570,567,604"
,,,15,071,2,11,1,05,,委員手当,"2,090",0,△ 68,△ 68,"2,022"
,,,15,071,2,71,5,16,,私立大学等経常費補助金,"312,965,870","159,359",0,"159,359","313,125,229"
,,,15,071,2,71,5,16,,私立高等学校等経常費助成費補助金,"99,590,147","41,787",0,"41,787","99,631,934"
,,,15,071,1,92,5,16,,私立学校施設整備費補助金,"8,783,458","10,798,450",0,"10,798,450","19,581,908"
,,,15,071,2,71,5,16,,私立学校施設高度化推進事業費補助金,"1,186,172",0,"△ 25,603","△ 25,603","1,160,569"
,,,15,074,1,92,5,16,,私立学校建物其他災害復旧費補助金,"991,781","251,741",0,"251,741","1,243,522"
,,,15,071,2,12,9,06,,諸謝金外9目,"135,822,420",0,0,0,"135,822,420"
,,023,,,,,,,科学技術・学術政策推進費,,"7,297,699",0,△ 494,△ 494,"7,297,205"
,,,13,073,2,11,1,05,,非常勤職員手当,"71,330",0,△ 141,△ 141,"71,189"
,,,13,073,2,72,5,16,,経済協力開発機構国際機関分担金,"9,878",0,△ 353,△ 353,"9,525"
,,,13,073,2,12,9,06,,諸謝金外17目,"7,216,491",0,0,0,"7,216,491"
,,027,,,,,,,研究振興費,,"295,659,941","27,695,097",△ 38,"27,695,059","323,355,000"
,,,13,073,2,11,1,05,,非常勤職員手当,"60,491",0,△ 38,△ 38,"60,453"
,,,13,073,2,30,5,16,,特定先端大型研究施設運営費等補助金,"36,644,307","20,860,297",0,"20,860,297","57,504,604"
,,,13,073,2,30,5,16,,学術研究助成基金補助金,"86,882,000","5,000,000",0,"5,000,000","91,882,000"
,,,13,073,1,92,5,16,,特定先端大型研究施設整備費補助金,"962,963","1,834,800",0,"1,834,800","2,797,763"
,,,13,073,2,12,9,06,,諸謝金外17目,"171,110,180",0,0,0,"171,110,180"
,,028,,,,,,,国立大学法人施設整備費,,"47,861,807","12,371,923",0,"12,371,923","60,233,730"
,,,15,071,1,30,5,16,,国立大学法人施設整備費補助金,"40,285,843","12,371,923",0,"12,371,923","52,657,766"
,,,13,073,1,30,5,16,,国立大学法人先端研究等施設整備費補助金,"7,575,964",0,0,0,"7,575,964"
,,029,,,,,,,国立大学法人船舶建造費,,"1,802,394",0,0,0,"1,802,394"
,,030,,,,,,,国立大学法人運営費,,"1,093,743,298","4,502,489",0,"4,502,489","1,098,245,787"
,,,15,071,2,30,5,16,,国立大学法人運営費交付金,"1,093,743,298","4,502,489",0,"4,502,489","1,098,245,787"
,,031,,,,,,,独立行政法人日本学術振興会運営費,,"26,600,504",0,0,0,"26,600,504"
,,032,,,,,,,研究開発推進費,,"133,725,884","87,893,031","△ 5,253","87,887,778","221,613,662"
,,,13,073,2,11,1,05,,委員手当,"15,473",0,△ 205,△ 205,"15,268"
,,,13,073,2,11,1,05,,非常勤職員手当,"84,122",0,△ 422,△ 422,"83,700"
,,,13,073,2,12,5,14,,地球観測技術等調査研究委託費,"1,724,804","279,032",0,"279,032","2,003,836"
,,,13,073,2,30,5,16,,国立研究開発法人量子科学技術研究開発機構設備整備費補助金,0,"860,671",0,"860,671","860,671"
,,,13,073,2,30,5,16,,革新的研究開発推進基金補助金,0,"80,000,000",0,"80,000,000","80,000,000"
,,,13,073,2,30,5,16,,地球観測システム研究開発費補助金,"12,509,743","1,600,000",0,"1,600,000","14,109,743"
,,,13,073,2,30,5,16,,基幹ロケット高度化推進費補助金,"2,300,000","5,153,328",0,"5,153,328","7,453,328"
,,,13,073,2,72,5,16,,経済協力開発機構国際機関分担金,"78,179",0,"△ 4,626","△ 4,626","73,553"
,,,13,073,2,12,9,06,,諸謝金外26目,"117,013,563",0,0,0,"117,013,563"
,,039,,,,,,,国立研究開発法人物質・材料研究機構運営費,,"13,517,272",0,0,0,"13,517,272"
