所管,組織,,,,,,,,                             項目,,"平成28年度
成立予算額(千円)",補正要求,,,"改平成28年度
予算額(千円)"
,,,46,052,1,20,1,02,,職員基本給,"297,618",0,"△ 13,083","△ 13,083","284,535"
,,,46,052,1,20,1,03,,職員諸手当,"200,269",0,"△ 6,503","△ 6,503","193,766"
,,,46,052,1,20,1,05,,短時間勤務職員給与,"6,227",0,△ 117,△ 117,"6,110"
,,,46,052,1,15,1,05,,公務災害補償費,662,0,△ 662,△ 662,0
,,,46,052,1,20,1,05,,退職手当,"6,048",0,"△ 2,051","△ 2,051","3,997"
,,,46,089,1,11,1,05,,児童手当,"8,200",0,"△ 2,330","△ 2,330","5,870"
,,,46,052,1,20,5,16,,国家公務員共済組合負担金,"74,268",0,"△ 3,155","△ 3,155","71,113"
,,,46,052,1,20,9,06,,諸謝金外11目,"210,095",0,0,0,"210,095"
,,115,,,,,,,沖縄水産基盤整備事業調査諸費,,"3,796",0,0,0,"3,796"
,宮内庁,,,,,,,,,,"10,939,792",0,"△ 71,607","△ 71,607","10,868,185"
,,111,,,,,,,宮内庁,,"10,939,792",0,"△ 71,607","△ 71,607","10,868,185"
,,,95,016,2,11,1,02,,職員基本給,"4,686,469",0,"△ 56,647","△ 56,647","4,629,822"
,,,95,016,2,11,1,05,,退職手当,"732,268",0,"△ 14,960","△ 14,960","717,308"
,,,95,016,2,12,9,06,,諸謝金外23目,"5,521,055",0,0,0,"5,521,055"
,公正取引委員会,,,,,,,,,,"10,993,792",0,"△ 477,823","△ 477,823","10,515,969"
,,121,,,,,,,公正取引委員会,,"10,993,792",0,"△ 477,823","△ 477,823","10,515,969"
,,,95,016,2,11,1,02,,職員基本給,"3,938,930",0,"△ 128,212","△ 128,212","3,810,718"
,,,95,016,2,11,1,03,,職員諸手当,"1,946,300",0,"△ 29,062","△ 29,062","1,917,238"
,,,95,016,2,11,1,05,,非常勤職員手当,"350,834",0,"△ 31,262","△ 31,262","319,572"
,,,95,016,2,11,1,05,,国際機関等派遣職員給与,"11,382",0,"△ 6,527","△ 6,527","4,855"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"19,243",0,"△ 5,465","△ 5,465","13,778"
,,,95,016,2,11,1,05,,退職手当,"447,467",0,"△ 54,228","△ 54,228","393,239"
,,,95,089,2,11,1,05,,児童手当,"48,765",0,"△ 5,315","△ 5,315","43,450"
,,,95,016,2,12,3,09,,庁費,"530,830",0,"△ 2,918","△ 2,918","527,912"
,,,95,016,2,12,3,09,,情報処理業務庁費,"72,755",0,△ 7,△ 7,"72,748"
,,,95,016,2,12,3,09,,消費税転嫁等対策業務庁費,"194,332",0,"△ 46,585","△ 46,585","147,747"
,,,95,016,2,12,3,09,,電子計算機等借料,"57,784",0,"△ 1,668","△ 1,668","56,116"
,,,95,016,2,12,3,09,,審査活動費,"214,788",0,△ 338,△ 338,"214,450"
,,,95,016,2,12,5,14,,消費税転嫁等対策委託費,"805,998",0,"△ 134,827","△ 134,827","671,171"
,,,95,016,2,11,5,16,,国家公務員共済組合負担金,"1,028,730",0,"△ 31,409","△ 31,409","997,321"
,,,95,016,2,12,9,06,,諸謝金外19目,"1,325,654",0,0,0,"1,325,654"
,警察庁,,,,,,,,,,"353,389,091","85,754","△ 2,656,718","△ 2,570,964","350,818,127"
,,131,,,,,,,警察庁共通費,,"89,283,541",0,"△ 900,227","△ 900,227","88,383,314"
,,,95,014,2,11,1,02,,職員基本給,"36,171,598",0,"△ 521,933","△ 521,933","35,649,665"
,,,95,014,2,11,1,05,,退職手当,"9,062,389",0,"△ 335,596","△ 335,596","8,726,793"
,,,95,014,2,12,2,08,,外国人招へい旅費,"58,774",0,"△ 8,145","△ 8,145","50,629"
,,,95,014,2,12,3,09,,招へい外国人滞在費,"16,510",0,"△ 5,871","△ 5,871","10,639"
,,,95,014,2,72,5,16,,国際刑事警察会議等分担金,"1,018,221",0,"△ 28,682","△ 28,682","989,539"
,,,95,014,2,12,9,06,,諸謝金外29目,"42,956,049",0,0,0,"42,956,049"
,,132,,,,,,,警察庁施設費,,"13,959,182",0,0,0,"13,959,182"
,,133,,,,,,,生活安全警察費,,"69,117",0,0,0,"69,117"
,,134,,,,,,,刑事警察費,,"153,286",0,0,0,"153,286"
,,135,,,,,,,組織犯罪対策費,,"79,790",0,0,0,"79,790"
,,136,,,,,,,交通警察費,,"17,420,040",0,"△ 5,673","△ 5,673","17,414,367"
,,,95,014,2,12,3,09,,警察装備費,"163,928",0,"△ 5,673","△ 5,673","158,255"
,,,95,014,2,12,9,06,,諸謝金外2目,"17,256,112",0,0,0,"17,256,112"
,,145,,,,,,,交通反則者納金財源交通安全対策特別交付金等交付税及び譲与税配付金特別会計へ繰入,,"64,576,761",0,0,0,"64,576,761"
,,137,,,,,,,警備警察費,,"12,309,624","85,754","△ 26,143","59,611","12,369,235"
,,,95,014,2,12,3,09,,警察装備費,"485,524",0,"△ 26,143","△ 26,143","459,381"
,,,95,014,2,81,5,16,,千葉県警察成田国際空港警備隊費補助金,"11,771,660","85,754",0,"85,754","11,857,414"
,,,95,014,2,12,9,06,,諸謝金外4目,"52,440",0,0,0,"52,440"
,,138,,,,,,,皇宮警察本部,,"8,163,387",0,"△ 39,230","△ 39,230","8,124,157"
,,,95,014,2,11,1,02,,職員基本給,"4,234,509",0,"△ 37,951","△ 37,951","4,196,558"
,,,95,014,2,11,1,05,,短時間勤務職員給与,"64,261",0,"△ 1,279","△ 1,279","62,982"
,,,95,014,2,12,9,06,,諸謝金外12目,"3,864,617",0,0,0,"3,864,617"
,,140,,,,,,,犯罪被害給付費,,"1,377,214",0,0,0,"1,377,214"
,,141,,,,,,,情報技術犯罪対策費,,"185,282",0,0,0,"185,282"
,,142,,,,,,,科学警察研究所,,"2,068,675",0,"△ 29,237","△ 29,237","2,039,438"
,,,13,014,2,11,1,02,,職員基本給,"606,337",0,"△ 24,715","△ 24,715","581,622"
,,,13,014,2,11,1,03,,職員諸手当,"336,193",0,"△ 2,350","△ 2,350","333,843"
,,,13,014,2,11,1,05,,短時間勤務職員給与,"19,816",0,"△ 1,767","△ 1,767","18,049"
,,,13,089,2,11,1,05,,児童手当,"7,130",0,△ 405,△ 405,"6,725"
,,,13,014,2,12,9,06,,諸謝金外12目,"1,099,199",0,0,0,"1,099,199"
,,143,,,,,,,警察活動基盤整備費,,"143,743,192",0,"△ 1,656,208","△ 1,656,208","142,086,984"
,,,95,014,2,12,2,08,,活動旅費,"14,538,674",0,"△ 630,235","△ 630,235","13,908,439"
,,,95,014,2,12,3,09,,警察装備費,"15,844,002",0,"△ 694,740","△ 694,740","15,149,262"
,,,95,014,2,20,3,09,,警察通信機器整備費,"20,474,621",0,"△ 146,811","△ 146,811","20,327,810"
,,,95,014,2,12,3,09,,警察電話専用料,"4,273,748",0,"△ 184,422","△ 184,422","4,089,326"
,,,95,014,2,12,9,06,,諸謝金外16目,"88,612,147",0,0,0,"88,612,147"
,個人情報保護委員会,,,,,,,,,,"1,484,486",0,"△ 75,849","△ 75,849","1,408,637"
,,221,,,,,,,個人情報保護委員会,,"1,484,486",0,"△ 75,849","△ 75,849","1,408,637"
,,,95,016,2,11,1,02,,職員基本給,"435,939",0,"△ 55,676","△ 55,676","380,263"
,,,95,016,2,11,1,03,,職員諸手当,"195,581",0,"△ 4,493","△ 4,493","191,088"
,,,95,016,2,11,1,05,,委員手当,"13,318",0,"△ 9,225","△ 9,225","4,093"
,,,95,016,2,11,1,05,,非常勤職員手当,"52,193",0,"△ 6,360","△ 6,360","45,833"
,,,95,016,2,11,1,05,,退職手当,"3,648",0,△ 95,△ 95,"3,553"
,,,95,016,2,12,9,06,,諸謝金外15目,"783,807",0,0,0,"783,807"
,金融庁,,,,,,,,,,"25,158,692",0,"△ 304,090","△ 304,090","24,854,602"
,,151,,,,,,,金融庁共通費,,"22,609,624",0,"△ 192,708","△ 192,708","22,416,916"
,,,95,016,2,11,1,02,,職員基本給,"8,017,227",0,"△ 92,831","△ 92,831","7,924,396"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"50,373",0,"△ 21,039","△ 21,039","29,334"
,,,95,016,2,11,1,05,,退職手当,"801,741",0,"△ 32,248","△ 32,248","769,493"
,,,95,016,2,12,3,09,,庁費,"855,347",0,"△ 1,531","△ 1,531","853,816"
,,,95,016,2,12,3,09,,情報処理業務庁費,"2,622,303",0,"△ 7,326","△ 7,326","2,614,977"
,,,95,016,2,11,5,16,,国家公務員共済組合負担金,"2,103,887",0,"△ 36,136","△ 36,136","2,067,751"
,,,95,016,2,72,5,16,,証券監督者国際機構等分担金,"42,896",0,"△ 1,597","△ 1,597","41,299"
,,,95,016,2,12,9,06,,諸謝金外24目,"8,115,850",0,0,0,"8,115,850"
,,152,,,,,,,金融政策費,,"2,549,068",0,"△ 111,382","△ 111,382","2,437,686"
,,,95,016,2,11,1,05,,委員手当,"34,211",0,"△ 1,769","△ 1,769","32,442"
,,,95,016,2,11,1,05,,非常勤職員手当,"54,359",0,"△ 5,634","△ 5,634","48,725"
,,,95,016,2,12,9,06,,諸謝金,"161,306",0,"△ 34,119","△ 34,119","127,187"
,,,95,016,2,12,2,08,,金融機関等検査旅費,"343,230",0,"△ 69,860","△ 69,860","273,370"
,,,50,015,2,12,9,06,,政府開発援助諸謝金外10目,"1,955,962",0,0,0,"1,955,962"
,消費者庁,,,,,,,,,,"14,208,912",0,"△ 228,079","△ 228,079","13,980,833"
,,161,,,,,,,消費者庁共通費,,"4,571,245",0,"△ 227,122","△ 227,122","4,344,123"
,,,95,016,2,11,1,02,,職員基本給,"1,605,813",0,"△ 68,934","△ 68,934","1,536,879"
,,,95,016,2,11,1,03,,職員諸手当,"771,534",0,"△ 14,299","△ 14,299","757,235"
,,,95,016,2,11,1,05,,委員手当,"11,309",0,"△ 1,427","△ 1,427","9,882"
,,,95,016,2,11,1,05,,非常勤職員手当,"134,264",0,"△ 17,022","△ 17,022","117,242"
,,,95,016,2,11,1,05,,休職者給与,"13,134",0,"△ 10,776","△ 10,776","2,358"
,,,95,016,2,11,1,05,,国際機関等派遣職員給与,"8,294",0,"△ 5,961","△ 5,961","2,333"
,,,95,016,2,11,1,05,,退職手当,"169,930",0,"△ 11,433","△ 11,433","158,497"
,,,95,089,2,11,1,05,,児童手当,"14,055",0,△ 905,△ 905,"13,150"
,,,95,016,2,12,3,09,,庁費,"277,389",0,"△ 2,925","△ 2,925","274,464"
,,,95,016,2,12,3,09,,土地建物借料,"280,374",0,"△ 93,440","△ 93,440","186,934"
,,,95,016,2,12,9,06,,諸謝金外11目,"1,285,149",0,0,0,"1,285,149"
,,162,,,,,,,消費者政策費,,"6,513,520",0,△ 957,△ 957,"6,512,563"
,,,95,016,2,11,1,05,,非常勤職員手当,"352,635",0,△ 957,△ 957,"351,678"
,,,95,016,2,12,9,06,,諸謝金外10目,"6,160,885",0,0,0,"6,160,885"
,,163,,,,,,,独立行政法人国民生活センター運営費,,"3,124,147",0,0,0,"3,124,147"
総務省,総務本省,,,,,,,,,,"16,037,473,941","543,654,000","△ 537,578,488","6,075,512","16,043,549,453"
,,001,,,,,,,総務本省共通費,,"40,969,534",0,"△ 378,493","△ 378,493","40,591,041"
,,,95,016,2,11,1,02,,職員基本給,"12,427,488",0,"△ 92,965","△ 92,965","12,334,523"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"262,724",0,"△ 14,194","△ 14,194","248,530"
,,,95,016,2,11,1,05,,退職手当,"5,923,847",0,"△ 271,334","△ 271,334","5,652,513"
,,,95,016,2,12,9,06,,諸謝金外30目,"22,355,475",0,0,0,"22,355,475"
,,002,,,,,,,総務本省施設費,,"248,001",0,0,0,"248,001"
,,004,,,,,,,行政管理実施費,,"136,271",0,0,0,"136,271"
,,005,,,,,,,行政評価等実施費,,"146,811",0,0,0,"146,811"
,,006,,,,,,,地方行政制度整備費,,"1,218,015",0,0,0,"1,218,015"
,,007,,,,,,,地域振興費,,"4,710,198",0,0,0,"4,710,198"
,,008,,,,,,,地方財政制度整備費,,"50,204",0,0,0,"50,204"
,,009,,,,,,,地方交付税交付金,,"15,208,774,500","543,654,000","△ 536,454,000","7,200,000","15,215,974,500"
,,,31,021,2,30,6,22,,交付税及び譲与税配付金特別会計へ繰入,"15,208,774,500","543,654,000","△ 536,454,000","7,200,000","15,215,974,500"
,,010,,,,,,,地方特例交付金,,"123,300,000",0,0,0,"123,300,000"
,,011,,,,,,,地方税制度整備費,,"34,833",0,0,0,"34,833"
,,012,,,,,,,選挙制度等整備費,,"53,680,020",0,0,0,"53,680,020"
,,013,,,,,,,電子政府・電子自治体推進費,,"52,218,345",0,0,0,"52,218,345"
,,014,,,,,,,情報通信技術研究開発推進費,,"7,397,613",0,0,0,"7,397,613"
,,015,,,,,,,国立研究開発法人情報通信研究機構運営費,,"29,330,611",0,0,0,"29,330,611"
,,016,,,,,,,国立研究開発法人情報通信研究機構施設整備費,,"43,000",0,0,0,"43,000"
,,017,,,,,,,情報通信技術高度利活用推進費,,"13,439,987",0,0,0,"13,439,987"
,,020,,,,,,,情報通信技術利用環境整備費,,"4,693,625",0,0,0,"4,693,625"
,,021,,,,,,,電波利用料財源電波監視等実施費,,"62,436,419",0,"△ 673,665","△ 673,665","61,762,754"
,,,95,063,2,11,1,02,,職員基本給,"156,562",0,"△ 8,194","△ 8,194","148,368"
,,,95,063,2,11,1,03,,職員諸手当,"79,322",0,"△ 2,431","△ 2,431","76,891"
,,,95,063,2,11,1,05,,退職手当,"483,427",0,"△ 116,903","△ 116,903","366,524"
,,,95,063,2,92,5,16,,無線システム普及支援事業費等補助金,"34,827,668",0,"△ 538,802","△ 538,802","34,288,866"
,,,95,063,2,11,5,16,,国家公務員共済組合負担金,"521,401",0,"△ 7,335","△ 7,335","514,066"
,,,95,063,2,12,9,06,,諸謝金外16目,"26,368,039",0,0,0,"26,368,039"
,,022,,,,,,,情報通信国際戦略推進費,,"2,731,245",0,△ 388,△ 388,"2,730,857"
,,,95,063,2,12,2,08,,主要国首脳会議開催職員旅費,"5,320",0,△ 388,△ 388,"4,932"
,,,95,063,2,12,9,06,,諸謝金外12目,"2,725,925",0,0,0,"2,725,925"
,,023,,,,,,,郵政行政推進費,,"485,940",0,"△ 10,814","△ 10,814","475,126"
,,,95,063,2,72,5,16,,政府開発援助万国郵便連合分担金,"42,638",0,△ 316,△ 316,"42,322"
,,,95,063,2,72,5,16,,万国郵便連合等分担金,"243,543",0,"△ 10,498","△ 10,498","233,045"
,,,95,016,2,12,9,06,,諸謝金外4目,"199,759",0,0,0,"199,759"
,,024,,,,,,,一般戦災死没者追悼等事業費,,"527,612",0,0,0,"527,612"
,,026,,,,,,,恩給費,,"325,748,603",0,"△ 61,128","△ 61,128","325,687,475"
,,,28,099,2,11,1,02,,職員基本給,"425,627",0,"△ 2,241","△ 2,241","423,386"
,,,28,099,2,11,1,04,,超過勤務手当,"24,711",0,"△ 13,527","△ 13,527","11,184"
,,,28,099,2,11,1,05,,短時間勤務職員給与,"210,688",0,"△ 45,360","△ 45,360","165,328"
,,,28,099,2,12,9,06,,諸謝金外12目,"325,087,577",0,0,0,"325,087,577"
,,027,,,,,,,統計調査費,,"28,560,965",0,0,0,"28,560,965"
,,028,,,,,,,独立行政法人統計センター運営費,,"9,013,704",0,0,0,"9,013,704"
,,029,,,,,,,政党助成費,,"32,037,885",0,0,0,"32,037,885"
,,030,,,,,,,国有提供施設等所在市町村助成交付金,,"28,340,000",0,0,0,"28,340,000"
,,031,,,,,,,施設等所在市町村調整交付金,,"7,200,000",0,0,0,"7,200,000"
,管区行政評価局,,,,,,,,,,"7,553,310",0,"△ 314,064","△ 314,064","7,239,246"
,,041,,,,,,,管区行政評価局共通費,,"6,724,343",0,"△ 314,064","△ 314,064","6,410,279"
,,,95,016,2,11,1,02,,職員基本給,"3,453,140",0,"△ 85,635","△ 85,635","3,367,505"
,,,95,016,2,11,1,03,,職員諸手当,"1,810,114",0,"△ 11,810","△ 11,810","1,798,304"
,,,95,016,2,11,1,05,,非常勤職員手当,"274,303",0,"△ 20,089","△ 20,089","254,214"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"373,826",0,"△ 189,655","△ 189,655","184,171"
,,,95,089,2,11,1,05,,児童手当,"41,085",0,"△ 6,875","△ 6,875","34,210"
,,,95,016,2,12,9,06,,諸謝金外8目,"771,875",0,0,0,"771,875"
,,042,,,,,,,行政評価等実施費,,"828,967",0,0,0,"828,967"
,総合通信局,,,,,,,,,,"11,957,050",0,"△ 279,323","△ 279,323","11,677,727"
,,051,,,,,,,総合通信局共通費,,"8,474,715",0,"△ 241,898","△ 241,898","8,232,817"
,,,95,063,2,11,1,02,,職員基本給,"4,801,005",0,"△ 109,558","△ 109,558","4,691,447"
,,,95,063,2,11,1,03,,職員諸手当,"2,288,728",0,"△ 31,003","△ 31,003","2,257,725"
,,,95,063,2,11,1,05,,短時間勤務職員給与,"314,684",0,"△ 96,487","△ 96,487","218,197"
,,,95,089,2,11,1,05,,児童手当,"41,670",0,"△ 4,850","△ 4,850","36,820"
,,,95,063,2,12,9,06,,諸謝金外10目,"1,028,628",0,0,0,"1,028,628"
,,052,,,,,,,情報通信技術高度利活用等推進費,,"53,496",0,0,0,"53,496"
,,053,,,,,,,電波利用料財源電波監視等実施費,,"3,428,839",0,"△ 37,425","△ 37,425","3,391,414"
,,,95,063,2,11,1,02,,職員基本給,"1,398,910",0,"△ 34,413","△ 34,413","1,364,497"
,,,95,063,2,11,1,03,,職員諸手当,"639,714",0,△ 488,△ 488,"639,226"
,,,95,063,2,11,1,05,,短時間勤務職員給与,"19,496",0,△ 364,△ 364,"19,132"
,,,95,089,2,11,1,05,,児童手当,"14,550",0,"△ 2,160","△ 2,160","12,390"
,,,95,063,2,12,9,06,,諸謝金外10目,"1,356,169",0,0,0,"1,356,169"
,公害等調整委員会,,,,,,,,,,"549,495",0,"△ 13,343","△ 13,343","536,152"
,,061,,,,,,,公害等調整委員会,,"549,495",0,"△ 13,343","△ 13,343","536,152"
,,,95,016,2,11,1,02,,職員基本給,"274,887",0,"△ 6,398","△ 6,398","268,489"
,,,95,016,2,11,1,03,,職員諸手当,"137,885",0,"△ 1,324","△ 1,324","136,561"
,,,95,016,2,11,1,04,,超過勤務手当,"19,417",0,"△ 5,216","△ 5,216","14,201"
,,,95,016,2,11,1,05,,委員手当,"6,406",0,△ 405,△ 405,"6,001"
,,,95,016,2,12,9,06,,諸謝金外10目,"110,900",0,0,0,"110,900"
,消防庁,,,,,,,,,,"14,900,250",0,"△ 115,704","△ 115,704","14,784,546"
,,071,,,,,,,消防庁共通費,,"2,188,418",0,0,0,"2,188,418"
,,072,,,,,,,消防防災体制等整備費,,"12,711,832",0,"△ 115,704","△ 115,704","12,596,128"
,,,95,014,2,12,2,08,,主要国首脳会議開催職員旅費,"1,313",0,△ 23,△ 23,"1,290"
,,,95,014,2,12,3,09,,土地建物借料,"2,561",0,△ 339,△ 339,"2,222"
,,,95,014,2,86,5,16,,主要国首脳会議開催消防・救急体制整備費補助金,"431,142",0,"△ 115,342","△ 115,342","315,800"
,,,95,014,2,12,9,06,,諸謝金外20目,"12,276,816",0,0,0,"12,276,816"
法務省,法務本省,,,,,,,,,,"207,966,718",0,"△ 1,057,545","△ 1,057,545","206,909,173"
,,001,,,,,,,法務本省共通費,,"129,182,742",0,"△ 1,046,353","△ 1,046,353","128,136,389"
,,,95,014,2,11,1,05,,委員手当,"55,562",0,"△ 5,283","△ 5,283","50,279"
,,,95,014,2,11,1,05,,国際機関等派遣職員給与,"177,948",0,"△ 61,919","△ 61,919","116,029"
,,,95,014,2,11,1,05,,退職手当,"35,490,033",0,"△ 915,560","△ 915,560","34,574,473"
,,,95,014,2,11,5,16,,国家公務員共済組合負担金,"63,515,214",0,"△ 60,807","△ 60,807","63,454,407"
,,,95,014,2,72,5,16,,国際私法会議等分担金,"63,322",0,"△ 2,784","△ 2,784","60,538"
,,,95,014,2,12,9,06,,諸謝金外27目,"29,880,663",0,0,0,"29,880,663"
,,002,,,,,,,基本法制整備費,,"122,782",0,0,0,"122,782"
,,003,,,,,,,司法制度改革推進費,,"16,637,143",0,"△ 1,097","△ 1,097","16,636,046"
,,,95,014,2,11,1,05,,委員手当,"39,485",0,"△ 1,097","△ 1,097","38,388"
,,,95,014,2,12,9,06,,諸謝金外6目,"16,597,658",0,0,0,"16,597,658"
,,004,,,,,,,日本司法支援センター運営費,,"14,521,593",0,0,0,"14,521,593"
,,005,,,,,,,検察企画調整費,,"44,221",0,0,0,"44,221"
,,006,,,,,,,矯正企画調整費,,"133,691",0,"△ 3,075","△ 3,075","130,616"
,,,95,014,2,11,1,05,,委員手当,"66,977",0,"△ 3,075","△ 3,075","63,902"
,,,95,014,2,12,9,06,,諸謝金外6目,"66,714",0,0,0,"66,714"
,,007,,,,,,,更生保護企画調整推進費,,"443,345",0,0,0,"443,345"
,,008,,,,,,,債権管理回収業審査監督費,,"9,725",0,0,0,"9,725"
,,009,,,,,,,人権擁護推進費,,"1,445,680",0,0,0,"1,445,680"
,,010,,,,,,,訟務費,,"1,838,257",0,0,0,"1,838,257"
,,011,,,,,,,出入国管理企画調整推進費,,"1,243,907",0,"△ 7,020","△ 7,020","1,236,887"
,,,95,014,2,11,1,05,,委員手当,"79,491",0,"△ 7,020","△ 7,020","72,471"
,,,95,014,2,12,9,06,,諸謝金外9目,"1,164,416",0,0,0,"1,164,416"
,,012,,,,,,,法務省施設費,,"40,644,067",0,0,0,"40,644,067"
,,013,,,,,,,法務行政情報化推進費,,"1,699,565",0,0,0,"1,699,565"
,法務総合研究所,,,,,,,,,,"2,023,261",0,△ 95,△ 95,"2,023,166"
,,021,,,,,,,法務総合研究所共通費,,"1,755,210",0,△ 95,△ 95,"1,755,115"
,,,95,089,2,11,1,05,,児童手当,"6,545",0,△ 95,△ 95,"6,450"
,,,95,014,2,12,9,06,,諸謝金外7目,"1,748,665",0,0,0,"1,748,665"
,,022,,,,,,,法務調査研究費,,"42,120",0,0,0,"42,120"
,,023,,,,,,,国際協力推進費,,"225,931",0,0,0,"225,931"
,矯正官署,,,,,,,,,,"233,494,703",0,"△ 32,262","△ 32,262","233,462,441"
,,041,,,,,,,矯正官署共通費,,"163,444,434",0,0,0,"163,444,434"
,,042,,,,,,,矯正管理業務費,,"7,427,175",0,0,0,"7,427,175"
,,043,,,,,,,矯正収容費,,"46,633,256",0,0,0,"46,633,256"
,,044,,,,,,,矯正施設民間開放推進費,,"15,989,838",0,"△ 32,262","△ 32,262","15,957,576"
,,,95,014,2,12,3,09,,公共施設等維持管理運営費,"13,132,134",0,"△ 32,262","△ 32,262","13,099,872"
,,,95,014,2,12,2,08,,職員旅費外1目,"2,857,704",0,0,0,"2,857,704"
,法務局,,,,,,,,,,"125,984,301",0,"△ 474,934","△ 474,934","125,509,367"
,,061,,,,,,,法務局共通費,,"71,458,975",0,0,0,"71,458,975"
,,064,,,,,,,登記事務処理費,,"50,788,246",0,"△ 474,934","△ 474,934","50,313,312"
,,,95,014,2,12,3,09,,登記情報処理業務庁費,"33,866,663",0,"△ 28,453","△ 28,453","33,838,210"
,,,95,014,2,12,5,14,,登記事項証明書交付事務等委託費,"7,542,788",0,"△ 446,481","△ 446,481","7,096,307"
,,,95,014,2,12,9,06,,諸謝金外5目,"9,378,795",0,0,0,"9,378,795"
,,062,,,,,,,国籍等事務処理費,,"1,921,948",0,0,0,"1,921,948"
,,063,,,,,,,人権擁護活動費,,"1,815,132",0,0,0,"1,815,132"
,地方入国管理官署,,,,,,,,,,"50,245,534",0,△ 85,△ 85,"50,245,449"
,,071,,,,,,,地方入国管理官署共通費,,"27,718,810",0,0,0,"27,718,810"
,,072,,,,,,,出入国管理業務費,,"22,526,724",0,△ 85,△ 85,"22,526,639"
,,,95,014,2,11,1,05,,非常勤職員手当,"21,868",0,△ 85,△ 85,"21,783"
,,,95,014,2,12,9,06,,諸謝金外12目,"22,504,856",0,0,0,"22,504,856"
,公安審査委員会,,,,,,,,,,"66,102",0,"△ 3,956","△ 3,956","62,146"
,,081,,,,,,,公安審査委員会,,"66,102",0,"△ 3,956","△ 3,956","62,146"
,,,95,014,2,11,1,05,,委員手当,"18,547",0,"△ 3,816","△ 3,816","14,731"
,,,95,089,2,11,1,05,,児童手当,300,0,△ 140,△ 140,160
,,,95,014,2,12,9,06,,諸謝金外7目,"47,255",0,0,0,"47,255"
外務省,外務本省,,,,,,,,,,"594,787,997","168,353,854","△ 2,484,158","165,869,696","760,657,693"
,,001,,,,,,,外務本省共通費,,"54,942,650",0,"△ 1,407","△ 1,407","54,941,243"
,,,95,015,2,12,3,09,,通信専用料,"1,681,492",0,"△ 1,407","△ 1,407","1,680,085"
,,,95,015,2,12,9,06,,諸謝金外38目,"53,261,158",0,0,0,"53,261,158"
,,002,,,,,,,外務本省施設費,,"575,696",0,0,0,"575,696"
,,003,,,,,,,地域別外交費,,"3,862,620","548,884",0,"548,884","4,411,504"
,,,95,015,2,12,5,14,,遺棄化学兵器調査事業等委託費,"241,226","548,884",0,"548,884","790,110"
,,,95,015,2,12,9,06,,諸謝金外20目,"3,621,394",0,0,0,"3,621,394"
,,004,,,,,,,分野別外交費,,"17,017,522",0,"△ 2,448,943","△ 2,448,943","14,568,579"
,,,95,015,2,12,9,06,,主要国首脳会議開催謝金,"243,629",0,"△ 39,155","△ 39,155","204,474"
,,,95,015,2,12,2,08,,主要国首脳会議開催職員旅費,"200,072",0,"△ 40,675","△ 40,675","159,397"
,,,95,015,2,12,3,09,,主要国首脳会議開催庁費,"13,349,611",0,"△ 2,368,047","△ 2,368,047","10,981,564"
,,,95,015,2,12,9,17,,主要国首脳会議開催交際費,"3,672",0,"△ 1,066","△ 1,066","2,606"
,,,95,015,2,12,9,06,,諸謝金外20目,"3,220,538",0,0,0,"3,220,538"
,,005,,,,,,,広報文化交流及報道対策費,,"6,788,552",0,0,0,"6,788,552"
,,006,,,,,,,独立行政法人国際交流基金運営費,,"17,012,670",0,0,0,"17,012,670"
,,007,,,,,,,領事政策費,,"11,744,867",0,0,0,"11,744,867"
,,008,,,,,,,経済協力費,,"174,577,197","4,566,000","△ 33,808","4,532,192","179,109,389"
,,,50,015,2,12,5,14,,政府開発援助海外経済協力事業委託費,"624,965",0,"△ 33,808","△ 33,808","591,157"
,,,50,015,2,72,5,16,,政府開発援助経済開発等援助費,"173,104,000","4,566,000",0,"4,566,000","177,670,000"
,,,50,015,2,12,9,06,,政府開発援助諸謝金外12目,"848,232",0,0,0,"848,232"
,,009,,,,,,,独立行政法人国際協力機構運営費,,"155,449,678",0,0,0,"155,449,678"
,,012,,,,,,,独立行政法人国際協力機構施設整備費,,"158,603",0,0,0,"158,603"
,,010,,,,,,,国際分担金其他諸費,,"152,657,942","163,238,970",0,"163,238,970","315,896,912"
,,,50,015,2,72,5,16,,政府開発援助経済協力国際機関分担金,"14,798,912","982,656",0,"982,656","15,781,568"
,,,50,015,2,72,5,16,,経済協力国際機関分担金,"36,109,732","4,476,542",0,"4,476,542","40,586,274"
,,,95,015,2,72,5,16,,政府開発援助国際機関分担金,"3,427,442","2,200,648",0,"2,200,648","5,628,090"
,,,95,015,2,72,5,16,,国際機関分担金,"56,008,884","33,823,897",0,"33,823,897","89,832,781"
,,,50,015,2,72,5,16,,政府開発援助経済協力国際機関等拠出金,"30,241,537","118,814,986",0,"118,814,986","149,056,523"
,,,95,015,2,72,5,16,,政府開発援助国際機関等拠出金,"784,554","615,334",0,"615,334","1,399,888"
,,,95,015,2,72,5,16,,国際機関等拠出金,"3,247,306","2,324,907",0,"2,324,907","5,572,213"
,,,63,015,2,72,5,16,,国際原子力機関分担金外2目,"8,039,575",0,0,0,"8,039,575"
